domain,date,title,emotion
haber7.com,2023-05-16,Yeni Zelanda'da pansiyon yangını: En az 6 kişi yaşamını yitirdi,sadness
haber7.com,2023-05-16,Fenerbahçe Dünya Kulüpler Sıralaması'nda ilk 30'a girdi,happiness
haber7.com,2023-05-17,Bakan Karaismailoğlu: İkinci turda sesimiz daha da gür çıkacak,happiness
haber7.com,2023-05-17,AGİT heyeti: Seçim barışçıl bir ortamda gerçekleşti,hope
haber7.com,2023-05-18,"""ÖZGÜR""leştirilen ilk F-16'lar Hava Kuvvetlerinde...",
haber7.com,2023-05-18,TCG Anadolu tatbikata çıkıyor,
haber7.com,2023-05-19,Sahicilik ile riyakarlık arasında seçim yapmak,
haber7.com,2023-05-19,Oğuz Üçüncü'den Haber7'ye önemli açıklamalar: Önce depremzedelerle helalleşin,fear
haber7.com,2023-05-20,"Kerem Aktürkoğlu'ndan Icardi'ye övgü! ""Hiçbir egosu yok""",happiness
haber7.com,2023-05-20,Meteoroloji'den son dakika uyarısı: İşte il il haritalı hava durumu!,fear
haber7.com,2023-05-21,"Kuveyt'ten, Osmanlı Devleti'ne dil uzatan Esed'e tarihi ayar!",anger
haber7.com,2023-05-21,Numan Kurtulmuş'tan Başkent Kulisi'nde önemli açıklamalar,
haber7.com,2023-05-22,TOKİ'ye yoğun talep devam ediyor!,hope
haber7.com,2023-05-22,İtalyan futbolunda Juventus depremi!,fear
haber7.com,2023-05-23,Aboubakar çıtayı yükseltti,
haber7.com,2023-05-23,Sinan Oğan’ın tercihi ve Altaylı’nın riyakârlığı!,disgust
haber7.com,2023-05-24,"Galatasaray'ın, Icardi için PSG'ye yaptığı teklif ortaya çıktı!",happiness
haber7.com,2023-05-24,MHP’nin muhalefete karşı manidar taktiği: 'Liste' stratejisi!,
haber7.com,2023-05-25,TRT1’in yepyeni dizisi Kendi Düşen Ağlamaz’dan müjdeli haber! Büyük sürprizi açıkladı,happiness
haber7.com,2023-05-25,Bakan Soylu tek tek açıkladı: 500 bin kişiyi ülkesine gönderdik!,
haber7.com,2023-05-26,Van'da 'torbacı' operasyonları: Çok sayıda gözaltı!,fear
haber7.com,2023-05-26,İki ülke daha radarına aldı! Milli askeri gemiler ihracatta ilerliyor,hope
haber7.com,2023-05-27,YSK açıkladı! Yurt dışında kullanılan oy sayısında rekor üstüne rekor!,happiness
haber7.com,2023-05-27,Hakkari'de yeni örümcek türü keşfedildi,hope
haber7.com,2023-05-28,Sandıklar hızla açılıyor! İşte son oy oranları,hope
haber7.com,2023-05-28,Sandıkların yüzde 80'i açıldı! İşte seçim sonuçları,hope
haber7.com,2023-05-29,"New York Times, Erdoğan için 2028 senaryosu yazdı: Başbakan bile olabilir",fear
haber7.com,2023-05-29,TÜİK'ten 'Enflasyon' ve doğalgaz açıklaması: Sert düşüş olacak,hope
haber7.com,2023-05-30,Seçim zaferini dans ederek kutlayan cübbeli adam: Nefsimize uyduk,happiness
haber7.com,2023-05-30,Fenerbahçe Antalya'yı 2 golle geçse de şampiyonluk şansı kalmadı,sadness
haber7.com,2023-05-31,"Fernando Muslera: ""6. oldu ağabey""",
haber7.com,2023-05-31,"Kömürhan Köprüsü'nü 7,2 milyon araç kullandı",happiness
haber7.com,2023-06-01,İsveç'ten Türkiye ve Macaristan'a çağrı,
haber7.com,2023-06-01,CHP'de MYK toplantısı: İstifalar olacak mı?,
haber7.com,2023-06-02,Muhalefette ortak grup krizi! Saadet Partisi ismini istemiyorlar,anger
haber7.com,2023-06-02,Hatayspor'da ayrılık! Sözleşmesi feshedildi,anger
haber7.com,2023-06-03,Cenk Tosun: Bunu söylemek kolay değil!,
haber7.com,2023-06-03,Kasımpaşa-Beşiktaş! Muhtemel 11'ler,
haber7.com,2023-06-04,Işıl Alben kariyerini noktaladı,sadness
haber7.com,2023-06-04,Bakan Mehmet Şimşek görevi Nureddin Nebati'den devraldı,happiness
haber7.com,2023-06-05,Savunma Sanayii Başkanlığına Haluk Görgün atandı,happiness
haber7.com,2023-06-05,Trabzonspor'un Başakşehir maçı kadrosu açıklandı,happiness
haber7.com,2023-06-06,Akaryakıta zam geliyor!,anger
haber7.com,2023-06-06,Yeni kabine bugün ilk kez toplanıyor: 85 milyona aşkla hizmet edeceğiz!,happiness
haber7.com,2023-06-07,Erdoğan açıkladı! 300 bin TL destek verilecek,hope
haber7.com,2023-06-07,İspanyol basını Maduro'nun duaya eşlik etmesini böyle gördü: Sonunda Müslüman mı oldu?,
haber7.com,2023-06-08,Fenerbahçe'ye talih kuşu! 3 yıldız ve 10 kulüp...,
haber7.com,2023-06-08,Montajı yapılmadan çalıştırıldı! 22'inci kattan zemine düşen işçi yaşamını yitirdi,sadness
haber7.com,2023-06-09,Tarım Kredi Kooperatif Market Haziran ayı yeni indirimli ürünler listesini yayınladı,hope
haber7.com,2023-06-09,Şampiyonlar Ligi'nde final yarın! Dev maç şifresiz,hope
haber7.com,2023-06-10,ODTÜ'deki LGBT terörüne polis müdahalesi: 5 gözaltı,anger
haber7.com,2023-06-10,Cumhuriyet Gazetesi'nden skandal manşet! Okulda cuma namazı kılınmasını hedef aldılar,anger
haber7.com,2023-06-11,"Trabzon'da ölü yunus, karaya vurdu",sadness
haber7.com,2023-06-11,İstanbul'daki dev final nefesleri kesti! Şampiyonlar Ligi'nde kupa Manchester City'nin,happiness
haber7.com,2023-06-12,Gaziantep FK yeni sezonda güçlü bir kadro kurmak istiyor,hope
haber7.com,2023-06-12,NATO'nun en kapsamlı hava tatbikatı başlıyor! Türkiye de katılıyor,hope
haber7.com,2023-06-13,"Zelenskiy’nin memleketine füzeli saldırı: 3 ölü, 25 yaralı",fear
haber7.com,2023-06-13,Galatasaraylıları üzecek haber! Zaniolo ve Nelsson...,sadness
haber7.com,2023-06-14,Erdoğan'ın İsveç açıklaması dış basında: Kapılar kapandı,fear
haber7.com,2023-06-14,Milli Savunma Bakanı Güler'den Azerbaycan Silahlı Kuvvetleri ile işbirliği açıklaması,hope
haber7.com,2023-06-15,Mehmet Ali Erbil'den hastaneden suşi göndermesi! Büyük tepki topladı,anger
haber7.com,2023-06-15,Türkiye genelinde mayıs ayında 113 bin 276 konut satıldı,
haber7.com,2023-06-16,Suriye'nin kuzeyinde operasyon: 16 terörist etkisiz!,hope
haber7.com,2023-06-16,Altınordu ciddi talip arıyor,hope
haber7.com,2023-06-17,"CHP Taban Hareketi, Kılıçdaroğlu'na karşı ayaklandı",anger
haber7.com,2023-06-17,Bahçeli'den il başkanlarıyla toplantı,
haber7.com,2023-06-18,Vivo X90s'in tasarımı ortaya çıktı,hope
haber7.com,2023-06-18,Bahçeli'den il başkanlarıyla toplantı,
haber7.com,2023-06-19,Trabzon-Gümüşhane kara yolu ulaşıma kapatıldı,fear
haber7.com,2023-06-19,Titanik’in enkazına turist taşıyan denizaltı kayboldu! Ünlü milyarder de içindeydi!,fear
haber7.com,2023-06-20,Aykut Kocaman'dan Fenerbahçe açıklaması!,
haber7.com,2023-06-20,"Arda Güler, Golden Boy ödülüne aday",happiness
haber7.com,2023-06-21,Bakan Şimşek'ten HDP açıklaması,
haber7.com,2023-06-21,Makine ihracatında yeni rekor!,happiness
haber7.com,2023-06-22,NATO tarihinin en büyük hava tatbikatında sona yaklaşıldı,happiness
haber7.com,2023-06-22,İYİ Parti'de istifa depremi! İzmir Buca'da sandalyesi kalmadı,anger
haber7.com,2023-06-23,İmam Hatiplilerden büyük başarı,happiness
haber7.com,2023-06-23,Masterchef'te ana kadroya kim girdi? Mastercef All Star'daki 9.yarışmacı belli oldu (23 Haziran),happiness
haber7.com,2023-06-24,"Bayram tatili yolunda, köylerine 3 kilometre kala kazada öldüler",sadness
haber7.com,2023-06-24,Kelechi Iheanacho için resmi teklif yapıldı!,
haber7.com,2023-06-25,97. Gazi Koşusu’nun kazananı jokey Mehmet Kaya: Rüyada gibiyim,happiness
haber7.com,2023-06-25,Adana’da kuyum atölyesinde korkutan patlama,fear
haber7.com,2023-06-26,İstanbul Havalimanı'nda tüm zamanların yolcu rekoru kırıldı,happiness
haber7.com,2023-06-26,Borsa haftaya yükselişle başladı,happiness
haber7.com,2023-06-27,Köpek balığının balıkçının elini ısırdığı anlar sosyal medyada viral oldu...,fear
haber7.com,2023-06-27,Geçen yıl istenmeyen elektronik iletilere milyonlarca lira ceza verildi!,anger
haber7.com,2023-06-28,Dünyadan bayram manzaraları,happiness
haber7.com,2023-06-28,FED Başkanı'ndan faiz açıklaması,
haber7.com,2023-06-29,Kemal Kılıçdaroğlu'nun dayısı hayatını kaybetti!,sadness
haber7.com,2023-06-29,"Öldürüp yola attılar! ""Bunu yapanlar insan olamaz""",anger
haber7.com,2023-06-30,Beklenen oldu! Farioli'nin takımını açıkladılar,hope
haber7.com,2023-06-30,Muhalefet cephesinde yeni ittifak! Gündem olan iddia!,
haber7.com,2023-07-01,Arda Güler'e büyük onur! FIFA duyurdu...,happiness
haber7.com,2023-07-01,Sıfır araç fiyatlarına Temmuz zammı: İşte yeni fiyatlar,anger
haber7.com,2023-07-02,İspanya'nın Avrupa Birliği dönem başkanlığında 'Türkiye' ile ilişkiler yeniden başlayacak...,hope
haber7.com,2023-07-02,Haziran ayında fiyatı en çok artan ürün belli oldu,anger
haber7.com,2023-07-03,Kütahya'da feci kaza: Devrilen traktörün sürücüsü öldü,sadness
haber7.com,2023-07-03,Hull City ile Galatasaray karşılaşacak!,happiness
haber7.com,2023-07-04,Memur ve emekli zammı için 3 formül belli oldu,hope
haber7.com,2023-07-04,Netanyahu'dan Cenin açıklaması: Ya hapse ya mezara girecekler,anger
haber7.com,2023-07-05,AK Parti'de görev değişimi! 7 il başkanlığına yeni atamalar gerçekleşti...,
haber7.com,2023-07-05,İlk 6 ayda en çok satılan otomotiv markaları belli oldu,happiness
haber7.com,2023-07-06,"AK Partili vekil Resul Kurt, Adıyaman'ın sorunlarını Bakan Işıkhan'a aktardı",
haber7.com,2023-07-06,Çekya uyruklu Klara Mardin'de Müslüman oldu,happiness
haber7.com,2023-07-07,"Bakan Fidan, Hollandalı mevkidaşı ile görüştü",
haber7.com,2023-07-07,Dünyayı sarsan UFO itirafı: Aramızdalar ve bildiğimiz fiziğe meydan okuyorlar!,fear
haber7.com,2023-07-08,İstanbul'da ekmek ve simide zam! İşte yeni fiyatlar,anger
haber7.com,2023-07-08,Devlet destekli tarım sigortalarında en fazla ödeme 'dolu' hasarına yapıldı,
haber7.com,2023-07-09,Mehmet Görmez hakkındaki asılsız iftiralara anlamlı yanıt,anger
haber7.com,2023-07-09,Binali Yıldırım kalp krizi geçirdi,fear
haber7.com,2023-07-10,Hükümet krizi sonrası istifa etmişti: Hollanda Başbakanı Rutte siyaseti bırakıyor,sadness
haber7.com,2023-07-10,Vilnius'ta NATO hazırlığı: Havalimanına Patriot hava savunma sistemi konuşlandırıldı,fear
haber7.com,2023-07-11,Fenerbahçe'den PSG'ye resmi teklif!,hope
haber7.com,2023-07-11,15 Temmuz Gazisi Üzeyir Civan'dan duygulandıran sözler!,happiness
haber7.com,2023-07-12,Bartın'da denize girmek 2 gün daha yasak,sadness
haber7.com,2023-07-12,Zonguldak'ta 8 bin 400 tavuk telef oldu,sadness
haber7.com,2023-07-13,"Hakimin ""10 saniyelik taciz"" kararı İtalya'yı ayağa kaldırdı",anger
haber7.com,2023-07-13,TRT dizisinde şaşırtıcı değişiklik: Yeşil Deniz Milenyum'la yolları ayırdı! Yerine de...,
haber7.com,2023-07-14,Hileli araç satışı gerçekleştiren Metehan Meşe'ye Ticaret Bakanlığından ceza yağdı,anger
haber7.com,2023-07-14,"Hayatımın Neşesi 2.bölüm fragmanı: 'Az bekleyin, göstereceğim!' Sürpriz hamle yapıyor",happiness
haber7.com,2023-07-15,Bakan Uraloğlu'ndan Türksat'a ziyaret: Şehitlerimizi rahmetle anıyoruz,sadness
haber7.com,2023-07-15,İngiltere'de sağlık krizi büyüyor,fear
haber7.com,2023-07-16,Süper Lig'e gelmeyen Ramsey'i Erol Bulut kaptı,
haber7.com,2023-07-16,Bakan Uraloğlu'ndan bisikletleri sele kapılan çocuklara süpriz!,happiness
haber7.com,2023-07-17,Güney Kore’de selde ölü sayısı 39’a yükseldi,sadness
haber7.com,2023-07-17,Tarım sektöründen ihracatta ilk yarı rekoru,hope
haber7.com,2023-07-18,'Twitter kopyası' olabilir... Threads ciddi sorunlar yaşıyor!,anger
haber7.com,2023-07-18,Erzurum'daki tarihi Rus kilisesi eski resimlerine bakılarak restore edildi,hope
haber7.com,2023-07-19,"Real Madrid, ABD'de hazırlık turnuvasına katılacak",happiness
haber7.com,2023-07-19,Sıcaklarda yeni dalga geliyor! Bu kez rekorlar kırılacak...İstanbul dikkat...,fear
haber7.com,2023-07-20,Kavurucu sıcaklar altında 200 kiloluk yük taşıyan hamalların zorlu mesaisi,sadness
haber7.com,2023-07-20,"Cumhurbaşkanı Erdoğan ""Kıbrıs'ın en büyük havalimanı konumuna geldi"" dedi...",happiness
haber7.com,2023-07-21,Beşiktaş'ın yeni transferi Amartey İstanbul'a geldi!,happiness
haber7.com,2023-07-21,Böyle sevgi görülmedi! Eşinin saçlarını yarım asırdır saklıyor,happiness
haber7.com,2023-07-22,YÖK Başkanı'ndan YKS çağrısı,
haber7.com,2023-07-22,Şahin gibi gözler için bu 10 besine dikkat! Gözün görme gücünü artıran besinler...,hope
haber7.com,2023-07-23,Türkiye - NATO Toplantısının Perde Arkası,
haber7.com,2023-07-23,CHP'den Halk TV açıklaması,
haber7.com,2023-07-24,'Mavi dil' alarmı: Hayvan giriş çıkışları yasaklandı,fear
haber7.com,2023-07-24,Bodrumspor'da başkanlık koltuğu el değiştirdi,
haber7.com,2023-07-25,UEFA'dan Wilfried Zaha paylaşımı,
haber7.com,2023-07-25,Kocaeli'de geri dönüşüm fabrikasında çıkan yangına müdahale ediliyor,fear
haber7.com,2023-07-26,"Trabzonspor, Galatasaray'dan iki futbolcuyu gözüne kestirdi!",hope
haber7.com,2023-07-26,"Şenol Güneş yıldız ismi duyurdu! ""Yarına yetişmedi""",
haber7.com,2023-07-27,Cluj-Adana Demirspor! Muhtemel 11'ler,
haber7.com,2023-07-27,İsrail’de hava kuvvetlerinde görevli yaklaşık 830 yedek asker görevi bıraktı,
haber7.com,2023-07-28,Yapay zeka ile yunusları dinlediler,happiness
haber7.com,2023-07-28,İtalyan devi Avrupa kupalarından men edildi! UEFA'dan flaş açıklama...,anger
haber7.com,2023-07-29,İşsizlik Sigortası Fonu'nda değişiklik! Resmen yürürlükte,fear
haber7.com,2023-07-29,Gönen'de traktöre arkadan çarpan otomobilde bulunan 2 kişi yaralandı,fear
haber7.com,2023-07-30,"Suudi Arabistan, Türkiye'yi e-vize sistemine dahil etti",happiness
haber7.com,2023-07-30,Yüksek Askeri Şura toplantısında terfiler ele alınacak! Yoğun gündem maddeleri de var...,hope
haber7.com,2023-07-31,"Danimarka, dini temelli saldırılara karşı önlem almayı değerlendiriyor",fear
haber7.com,2023-07-31,Önder Sav’ı hiç bu kadar aciz görmemiştik!,disgust
haber7.com,2023-08-01,İstanbul Valiliği zehir tacirlerine yönelik operasyonların bilançosunu açıkladı...,
haber7.com,2023-08-01,KOSGEB'ten KOBİ'lere 17 destek birden,hope
haber7.com,2023-08-02,"Bir yıllık doğal kaynak 214 günde tükendi! Türkiye, 2 dünya kadar harcadı",fear
haber7.com,2023-08-02,Mersin'de ahlaksız gösteri: Valilik harekete geçti,anger
haber7.com,2023-08-03,Tunceli’de taburun yatakhanesinde yangın,fear
haber7.com,2023-08-03,İmamoğlu'na yakın isim konuştu: Önünde iki yol var,
haber7.com,2023-08-04,McDonald's dünyanın en değerli 5'inci markası oldu,happiness
haber7.com,2023-08-04,ABD'den Rum Kesimi'ni kızdıran KKTC ziyareti,anger
haber7.com,2023-08-05,SPK'den 14 kişiye geçici işlem yasağı,
haber7.com,2023-08-05,Galatasaray'dan deprem bögesine 600 konteyner,hope
haber7.com,2023-08-06,Moto GP'nin Büyük Britanya ayağını Aleix Espargaro kazandı,happiness
haber7.com,2023-08-06,Aynı camiye ikinci kez saldıran adama 16 yıl hapis cezası,anger
haber7.com,2023-08-07,Kocaeli Derince Limanı'ndaki patlama kamerada,fear
haber7.com,2023-08-07,BİM Aktüel 8 Ağustos 2023 Kataloğu Yayınlandı! Bu Salı BİM'de neler var?,happiness
haber7.com,2023-08-08,"Altın fiyatları düşüşte, doların gözü ise enflasyonda",fear
haber7.com,2023-08-08,Astım hastaları yanlış polikliniklere yönlendiriliyor: Alerjik astıma hangi bölüm bakar?,fear
haber7.com,2023-08-09,Akıllara durgunluk veren zekâ testi: Nilüfer yaprakları arasına gizlenmiş kaplumbağayı 5 saniye içinde bulun!,happiness
haber7.com,2023-08-09,Esad'dan küstah açıklama: Türkiye ve Erdoğan için ağır sözler,anger
haber7.com,2023-08-10,Bakan Özhaseki : Bugün 9 bin 76 konutun temeli atıldı,happiness
haber7.com,2023-08-10,Bakan Yerlikaya'dan Türkiye'nin konuştuğu polise sürpriz!,
haber7.com,2023-08-11,Kayserispor'dan alkış alan hareket! Deprem bölgesini unutmuyorlar,hope
haber7.com,2023-08-11,Bakan Göktaş: '140 binde fazla kişiyi İŞKUR'a yönlendirdik',happiness
haber7.com,2023-08-12,Altay Bayındır'ın yeni adresini duyurdular!,happiness
haber7.com,2023-08-12,Messi'den skandal hareket! Frikik hilesi ortaya çıktı,anger
haber7.com,2023-08-13,Akdenizli mobilyacılardan bir ayda 67 milyon dolarlık ihracat,happiness
haber7.com,2023-08-13,İtalya'da Roberto Mancini istifa etti!,
haber7.com,2023-08-14,TCDD KPSS'li veya KPSS'siz işçi alımı yapacak! Başvuru şartları açıklandı,hope
haber7.com,2023-08-14,Edin Dzeko'dan Cengiz Ünder yorumu!,
haber7.com,2023-08-15,İşte Türkiye'de en çok satan SUV modelleri,happiness
haber7.com,2023-08-15,Terör örgütü PKK-KCK/PYD/YPG'ye operasyon: 6 şüpheli yakalandı,hope
haber7.com,2023-08-16,İsveç'te ‘Kur'an'ı yakmayı durdurun’ protestosuna polis müdahale etti,anger
haber7.com,2023-08-16,"İngiltere; ""Musaddık'a karşı yapılan darbenin hataydı""",
haber7.com,2023-08-17,MSB rakam verdi! PKK'ya bir hafta ağır darbe...,anger
haber7.com,2023-08-17,Yaralar sarıldı. 19 milyar dolar ihracatla rekor kırdı,happiness
haber7.com,2023-08-18,Galatasaray'a dev gelir! Zaniolo'nun yeni takımı belli oldu,happiness
haber7.com,2023-08-18,Tarımsal destek ödemeleri hesaplara yatırıldı,hope
haber7.com,2023-08-19,Mehmet Şimşek'ten istifa ettiği haberlerine yalanlama,
haber7.com,2023-08-19,Prof.Dr. Gökçen Orhan son yolculuğuna uğurlandı,sadness
haber7.com,2023-08-20,"Roma, Serie A'ya beraberlikle başladı",
haber7.com,2023-08-20,Ateşin çocukları itfaiyeyi istiyor,fear
haber7.com,2023-08-21,Kahraman Diyarbakır Annelerine dair,
haber7.com,2023-08-21,"Şenol Güneş'ten hakem yorumu! ""Konuşursak ağır oluyor""",anger
haber7.com,2023-08-22,Fındıkta lideriz,happiness
haber7.com,2023-08-22,Cumhurbaşkanı Erdoğan Türkiye yüzyılı mesajı verdi 2053 hedeflerine vurgu yaptı...,hope
haber7.com,2023-08-23,Mekke’de Kraliyet Saat Kulesi'ne yıldırım düştü,fear
haber7.com,2023-08-23,Herkesin gözü bugün yapılacak kabine toplantısında! Erdoğan açıklama yapacak!,hope
haber7.com,2023-08-24,'ABD ve İsrail'den önce ilk biz tamamlayacağız!' TB3 için geri sayım başladı!,hope
haber7.com,2023-08-24,MSB acı haberi duyurdu: Şehidimiz var,sadness
haber7.com,2023-08-25,Rus ekonomisi Almanya'yı geçti !,happiness
haber7.com,2023-08-25,2. Lig'de yeni sezon yarın başlıyor,hope
haber7.com,2023-08-26,Antalyaspor üstünlüğünü koruyamadı! Sivas'ta puanlar paylaşıldı,
haber7.com,2023-08-26,İzmir'de orman yangını kontrol altına alındı,hope
haber7.com,2023-08-27,AMD yeni Radeon RX 7000 serisi ekran kartlarını ve FSR 3 teknolojisini duyurdu!,happiness
haber7.com,2023-08-27,İstanbul'da hangi yollar trafiğe kapatılacak ?,fear
haber7.com,2023-08-28,Bakan Bayraktar tarih verdi: Enerjide dışa bağımlılık azalacak!,hope
haber7.com,2023-08-28,Yargıtay'dan karar: Ameliyat sırasında ilgilenmeme ve üstlerine şikayet boşanma sebebi,anger
haber7.com,2023-08-29,İspanya'daki skandal için soruşturma başlatıldı,anger
haber7.com,2023-08-29,"Ahmet Nur Çebi'den, Tadic ve Zaha'nın transferi için TFF'ye flaş çağrı",
haber7.com,2023-08-30,İsveç'te Kur'an'a yönelik saygısızlıklara karşı yasa değişikliği hazırlığı,anger
haber7.com,2023-08-30,Samsunspor ve Toulouse arasında anlaşma,
haber7.com,2023-08-31,Türk markalara 52 ülkede AB ablukası!,anger
haber7.com,2023-08-31,Türkiye Malta-Gozo Adası Denizaltı Tünel Projesi'ne talip oldu,hope
haber7.com,2023-09-01,Önem önemli açıklamalar! Türkiye savunma kalkanı mı geliştirdi?,fear
